Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RW_WATCHDOG_ALL_w55,,8,RW,,,,Enable_eRXxx_SubP_CRC,0,8,,0x0,TRUE,FALSE,FALSE,,,1-bit enabling a Sub-packet CRC matching watchdog alert and reset request
RW_WATCHDOG_ALL_w56,,8,RW,,,,Enable_eRXxx_SubP_CRC,0,4,,0x0,TRUE,FALSE,FALSE,,,1-bit enabling a Sub-packet CRC matching watchdog alert and reset request
RW_WATCHDOG_ALL_w56,,8,RW,,,,RSVD5,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_WATCHDOG_ALL_w57,,8,RW,,,,Limit_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w58,,8,RW,,,,Limit_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w59,,8,RW,,,,Limit_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w60,,8,RW,,,,Limit_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w61,,8,RW,,,,Limit_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w62,,8,RW,,,,Limit_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w63,,8,RW,,,,Limit_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w64,,8,RW,,,,Limit_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w65,,8,RW,,,,Limit_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w66,,8,RW,,,,Limit_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w67,,8,RW,,,,Limit_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w68,,8,RW,,,,Limit_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w69,,8,RW,,,,Enable_eRXxx_SubP_EBO,0,8,,0x0,TRUE,FALSE,FALSE,,,1-bit enabling a Sub-packet EBO matching watchdog alert and reset request
RW_WATCHDOG_ALL_w70,,8,RW,,,,Enable_eRXxx_SubP_EBO,0,4,,0x0,TRUE,FALSE,FALSE,,,1-bit enabling a Sub-packet EBO matching watchdog alert and reset request
RW_WATCHDOG_ALL_w70,,8,RW,,,,RSVD6,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_WATCHDOG_ALL_w71,,8,RW,,,,Limit_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w72,,8,RW,,,,Limit_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w73,,8,RW,,,,Limit_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w74,,8,RW,,,,Limit_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w75,,8,RW,,,,Limit_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w76,,8,RW,,,,Limit_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w77,,8,RW,,,,Limit_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w78,,8,RW,,,,Limit_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w79,,8,RW,,,,Limit_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w80,,8,RW,,,,Limit_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w81,,8,RW,,,,Limit_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w82,,8,RW,,,,Limit_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_WATCHDOG_ALL_w83,,8,RW,,,,Enable_eRXxx_SubP_HT,0,8,,0x0,TRUE,FALSE,FALSE,,,1-bit enabling a Sub-packet HT matching watchdog alert and reset request
RW_WATCHDOG_ALL_w84,,8,RW,,,,Enable_eRXxx_SubP_HT,0,4,,0x0,TRUE,FALSE,FALSE,,,1-bit enabling a Sub-packet HT matching watchdog alert and reset request
RW_WATCHDOG_ALL_w84,,8,RW,,,,RSVD7,4,4,,0x0,FALSE,TRUE,FALSE,,,
RO_WATCHDOG_SP_w0,,8,RO,,,,eRXxx_status_00,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w0,,8,RO,,,,eRXxx_status_01,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w1,,8,RO,,,,eRXxx_status_02,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w1,,8,RO,,,,eRXxx_status_03,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w2,,8,RO,,,,eRXxx_status_04,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w2,,8,RO,,,,eRXxx_status_05,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w3,,8,RO,,,,eRXxx_status_06,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w3,,8,RO,,,,eRXxx_status_07,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w4,,8,RO,,,,eRXxx_status_08,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w4,,8,RO,,,,eRXxx_status_09,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w5,,8,RO,,,,eRXxx_status_10,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w5,,8,RO,,,,eRXxx_status_11,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w6,,8,RO,,,,event_status,0,5,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 5-bit per eRX indicating watchdogs for (bit 4)Unexpected/(bit 3)E-H Match/(bit 2)EBO recon/(bit 2)HT recon/(bit 1)Packet Veto
RO_WATCHDOG_SP_w6,,8,RO,,,,roc_daq,5,3,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w7,,8,RO,,,,roc_daq,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SP_w7,,8,RO,,,,RSVD0,2,6,,0x0,FALSE,TRUE,TRUE,,,
RO_WATCHDOG_SP_w8,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w9,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w10,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w11,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w12,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w13,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w14,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_SP_w15,,8,RO,,,,Persistent,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) 53-bit state of all watchdogs
RO_WATCHDOG_HAM_w0,,8,RO,,,,Count_eRXxx_Ham_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w1,,8,RO,,,,Count_eRXxx_Ham_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w2,,8,RO,,,,Count_eRXxx_Ham_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w3,,8,RO,,,,Count_eRXxx_Ham_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w4,,8,RO,,,,Count_eRXxx_Ham_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w5,,8,RO,,,,Count_eRXxx_Ham_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w6,,8,RO,,,,Count_eRXxx_Ham_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w7,,8,RO,,,,Count_eRXxx_Ham_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w8,,8,RO,,,,Count_eRXxx_Ham_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w9,,8,RO,,,,Count_eRXxx_Ham_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w10,,8,RO,,,,Count_eRXxx_Ham_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w11,,8,RO,,,,Count_eRXxx_Ham_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w12,,8,RO,,,,Count_eRXxx_Ham_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w13,,8,RO,,,,Count_eRXxx_Ham_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w14,,8,RO,,,,Count_eRXxx_Ham_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w15,,8,RO,,,,Count_eRXxx_Ham_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w16,,8,RO,,,,Count_eRXxx_Ham_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w17,,8,RO,,,,Count_eRXxx_Ham_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w18,,8,RO,,,,Count_eRXxx_Ham_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w19,,8,RO,,,,Count_eRXxx_Ham_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w20,,8,RO,,,,Count_eRXxx_Ham_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w21,,8,RO,,,,Count_eRXxx_Ham_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w22,,8,RO,,,,Count_eRXxx_Ham_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w23,,8,RO,,,,Count_eRXxx_Ham_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w24,,8,RO,,,,History_eRXxx_Ham_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w25,,8,RO,,,,History_eRXxx_Ham_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w26,,8,RO,,,,History_eRXxx_Ham_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w27,,8,RO,,,,History_eRXxx_Ham_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w28,,8,RO,,,,History_eRXxx_Ham_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w29,,8,RO,,,,History_eRXxx_Ham_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w30,,8,RO,,,,History_eRXxx_Ham_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w31,,8,RO,,,,History_eRXxx_Ham_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w32,,8,RO,,,,History_eRXxx_Ham_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w33,,8,RO,,,,History_eRXxx_Ham_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w34,,8,RO,,,,History_eRXxx_Ham_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w35,,8,RO,,,,History_eRXxx_Ham_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w36,,8,RO,,,,History_eRXxx_Ham_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w37,,8,RO,,,,History_eRXxx_Ham_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w38,,8,RO,,,,History_eRXxx_Ham_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w39,,8,RO,,,,History_eRXxx_Ham_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w40,,8,RO,,,,History_eRXxx_Ham_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w41,,8,RO,,,,History_eRXxx_Ham_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w42,,8,RO,,,,History_eRXxx_Ham_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w43,,8,RO,,,,History_eRXxx_Ham_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w44,,8,RO,,,,History_eRXxx_Ham_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w45,,8,RO,,,,History_eRXxx_Ham_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w46,,8,RO,,,,History_eRXxx_Ham_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w47,,8,RO,,,,History_eRXxx_Ham_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w48,,8,RO,,,,History_eRXxx_Ham_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w49,,8,RO,,,,History_eRXxx_Ham_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w50,,8,RO,,,,History_eRXxx_Ham_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w51,,8,RO,,,,History_eRXxx_Ham_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w52,,8,RO,,,,History_eRXxx_Ham_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w53,,8,RO,,,,History_eRXxx_Ham_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w54,,8,RO,,,,History_eRXxx_Ham_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w55,,8,RO,,,,History_eRXxx_Ham_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w56,,8,RO,,,,History_eRXxx_Ham_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w57,,8,RO,,,,History_eRXxx_Ham_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w58,,8,RO,,,,History_eRXxx_Ham_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w59,,8,RO,,,,History_eRXxx_Ham_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w60,,8,RO,,,,History_eRXxx_Ham_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w61,,8,RO,,,,History_eRXxx_Ham_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w62,,8,RO,,,,History_eRXxx_Ham_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w63,,8,RO,,,,History_eRXxx_Ham_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w64,,8,RO,,,,History_eRXxx_Ham_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w65,,8,RO,,,,History_eRXxx_Ham_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w66,,8,RO,,,,History_eRXxx_Ham_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w67,,8,RO,,,,History_eRXxx_Ham_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w68,,8,RO,,,,History_eRXxx_Ham_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w69,,8,RO,,,,History_eRXxx_Ham_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w70,,8,RO,,,,History_eRXxx_Ham_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_HAM_w71,,8,RO,,,,History_eRXxx_Ham_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w0,,8,RO,,,,Count_eRXxx_SubP_CRC_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w1,,8,RO,,,,Count_eRXxx_SubP_CRC_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w2,,8,RO,,,,Count_eRXxx_SubP_CRC_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w3,,8,RO,,,,Count_eRXxx_SubP_CRC_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w4,,8,RO,,,,Count_eRXxx_SubP_CRC_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w5,,8,RO,,,,Count_eRXxx_SubP_CRC_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w6,,8,RO,,,,Count_eRXxx_SubP_CRC_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w7,,8,RO,,,,Count_eRXxx_SubP_CRC_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w8,,8,RO,,,,Count_eRXxx_SubP_CRC_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w9,,8,RO,,,,Count_eRXxx_SubP_CRC_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w10,,8,RO,,,,Count_eRXxx_SubP_CRC_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w11,,8,RO,,,,Count_eRXxx_SubP_CRC_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w12,,8,RO,,,,Count_eRXxx_SubP_CRC_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w13,,8,RO,,,,Count_eRXxx_SubP_CRC_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w14,,8,RO,,,,Count_eRXxx_SubP_CRC_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w15,,8,RO,,,,Count_eRXxx_SubP_CRC_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w16,,8,RO,,,,Count_eRXxx_SubP_CRC_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w17,,8,RO,,,,Count_eRXxx_SubP_CRC_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w18,,8,RO,,,,Count_eRXxx_SubP_CRC_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w19,,8,RO,,,,Count_eRXxx_SubP_CRC_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w20,,8,RO,,,,Count_eRXxx_SubP_CRC_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w21,,8,RO,,,,Count_eRXxx_SubP_CRC_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w22,,8,RO,,,,Count_eRXxx_SubP_CRC_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w23,,8,RO,,,,Count_eRXxx_SubP_CRC_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w24,,8,RO,,,,History_eRXxx_SubP_CRC_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w25,,8,RO,,,,History_eRXxx_SubP_CRC_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w26,,8,RO,,,,History_eRXxx_SubP_CRC_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w27,,8,RO,,,,History_eRXxx_SubP_CRC_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w28,,8,RO,,,,History_eRXxx_SubP_CRC_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w29,,8,RO,,,,History_eRXxx_SubP_CRC_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w30,,8,RO,,,,History_eRXxx_SubP_CRC_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w31,,8,RO,,,,History_eRXxx_SubP_CRC_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w32,,8,RO,,,,History_eRXxx_SubP_CRC_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w33,,8,RO,,,,History_eRXxx_SubP_CRC_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w34,,8,RO,,,,History_eRXxx_SubP_CRC_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w35,,8,RO,,,,History_eRXxx_SubP_CRC_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w36,,8,RO,,,,History_eRXxx_SubP_CRC_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w37,,8,RO,,,,History_eRXxx_SubP_CRC_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w38,,8,RO,,,,History_eRXxx_SubP_CRC_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w39,,8,RO,,,,History_eRXxx_SubP_CRC_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w40,,8,RO,,,,History_eRXxx_SubP_CRC_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w41,,8,RO,,,,History_eRXxx_SubP_CRC_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w42,,8,RO,,,,History_eRXxx_SubP_CRC_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w43,,8,RO,,,,History_eRXxx_SubP_CRC_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w44,,8,RO,,,,History_eRXxx_SubP_CRC_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w45,,8,RO,,,,History_eRXxx_SubP_CRC_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w46,,8,RO,,,,History_eRXxx_SubP_CRC_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w47,,8,RO,,,,History_eRXxx_SubP_CRC_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w48,,8,RO,,,,History_eRXxx_SubP_CRC_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w49,,8,RO,,,,History_eRXxx_SubP_CRC_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w50,,8,RO,,,,History_eRXxx_SubP_CRC_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w51,,8,RO,,,,History_eRXxx_SubP_CRC_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w52,,8,RO,,,,History_eRXxx_SubP_CRC_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w53,,8,RO,,,,History_eRXxx_SubP_CRC_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w54,,8,RO,,,,History_eRXxx_SubP_CRC_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w55,,8,RO,,,,History_eRXxx_SubP_CRC_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w56,,8,RO,,,,History_eRXxx_SubP_CRC_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w57,,8,RO,,,,History_eRXxx_SubP_CRC_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w58,,8,RO,,,,History_eRXxx_SubP_CRC_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
