block,block_id,parameter,parameter_id,address,parameter_name,access,size_byte,default_value,param_mask,param_shift,max_value,description
ZSmOne,07,zs_mask_i_m,14,0x0bfe,ZSmOne_07_zs_mask_i_m_14,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,15,0x0c00,ZSmOne_07_zs_c_i_m_15,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,15,0x0c00,ZSmOne_07_zs_beta_m_15,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,15,0x0c00,ZSmOne_07_zs_pass_i_m_15,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,15,0x0c00,ZSmOne_07_zs_mask_i_m_15,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,16,0x0c02,ZSmOne_07_zs_c_i_m_16,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,16,0x0c02,ZSmOne_07_zs_beta_m_16,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,16,0x0c02,ZSmOne_07_zs_pass_i_m_16,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,16,0x0c02,ZSmOne_07_zs_mask_i_m_16,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,17,0x0c04,ZSmOne_07_zs_c_i_m_17,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,17,0x0c04,ZSmOne_07_zs_beta_m_17,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,17,0x0c04,ZSmOne_07_zs_pass_i_m_17,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,17,0x0c04,ZSmOne_07_zs_mask_i_m_17,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,18,0x0c06,ZSmOne_07_zs_c_i_m_18,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,18,0x0c06,ZSmOne_07_zs_beta_m_18,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,18,0x0c06,ZSmOne_07_zs_pass_i_m_18,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,18,0x0c06,ZSmOne_07_zs_mask_i_m_18,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,19,0x0c08,ZSmOne_07_zs_c_i_m_19,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,19,0x0c08,ZSmOne_07_zs_beta_m_19,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,19,0x0c08,ZSmOne_07_zs_pass_i_m_19,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,19,0x0c08,ZSmOne_07_zs_mask_i_m_19,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,20,0x0c0a,ZSmOne_07_zs_c_i_m_20,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,20,0x0c0a,ZSmOne_07_zs_beta_m_20,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,20,0x0c0a,ZSmOne_07_zs_pass_i_m_20,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,20,0x0c0a,ZSmOne_07_zs_mask_i_m_20,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,21,0x0c0c,ZSmOne_07_zs_c_i_m_21,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,21,0x0c0c,ZSmOne_07_zs_beta_m_21,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,21,0x0c0c,ZSmOne_07_zs_pass_i_m_21,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,21,0x0c0c,ZSmOne_07_zs_mask_i_m_21,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,22,0x0c0e,ZSmOne_07_zs_c_i_m_22,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,22,0x0c0e,ZSmOne_07_zs_beta_m_22,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,22,0x0c0e,ZSmOne_07_zs_pass_i_m_22,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,22,0x0c0e,ZSmOne_07_zs_mask_i_m_22,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,23,0x0c10,ZSmOne_07_zs_c_i_m_23,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,23,0x0c10,ZSmOne_07_zs_beta_m_23,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,23,0x0c10,ZSmOne_07_zs_pass_i_m_23,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,23,0x0c10,ZSmOne_07_zs_mask_i_m_23,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,24,0x0c12,ZSmOne_07_zs_c_i_m_24,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,24,0x0c12,ZSmOne_07_zs_beta_m_24,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,24,0x0c12,ZSmOne_07_zs_pass_i_m_24,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,24,0x0c12,ZSmOne_07_zs_mask_i_m_24,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,25,0x0c14,ZSmOne_07_zs_c_i_m_25,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,25,0x0c14,ZSmOne_07_zs_beta_m_25,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,25,0x0c14,ZSmOne_07_zs_pass_i_m_25,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,25,0x0c14,ZSmOne_07_zs_mask_i_m_25,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,26,0x0c16,ZSmOne_07_zs_c_i_m_26,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,26,0x0c16,ZSmOne_07_zs_beta_m_26,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,26,0x0c16,ZSmOne_07_zs_pass_i_m_26,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,26,0x0c16,ZSmOne_07_zs_mask_i_m_26,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,27,0x0c18,ZSmOne_07_zs_c_i_m_27,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,27,0x0c18,ZSmOne_07_zs_beta_m_27,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,27,0x0c18,ZSmOne_07_zs_pass_i_m_27,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,27,0x0c18,ZSmOne_07_zs_mask_i_m_27,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,28,0x0c1a,ZSmOne_07_zs_c_i_m_28,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,28,0x0c1a,ZSmOne_07_zs_beta_m_28,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,28,0x0c1a,ZSmOne_07_zs_pass_i_m_28,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,28,0x0c1a,ZSmOne_07_zs_mask_i_m_28,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,29,0x0c1c,ZSmOne_07_zs_c_i_m_29,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,29,0x0c1c,ZSmOne_07_zs_beta_m_29,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,29,0x0c1c,ZSmOne_07_zs_pass_i_m_29,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,29,0x0c1c,ZSmOne_07_zs_mask_i_m_29,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,30,0x0c1e,ZSmOne_07_zs_c_i_m_30,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,30,0x0c1e,ZSmOne_07_zs_beta_m_30,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,30,0x0c1e,ZSmOne_07_zs_pass_i_m_30,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,30,0x0c1e,ZSmOne_07_zs_mask_i_m_30,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,31,0x0c20,ZSmOne_07_zs_c_i_m_31,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,31,0x0c20,ZSmOne_07_zs_beta_m_31,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,31,0x0c20,ZSmOne_07_zs_pass_i_m_31,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,31,0x0c20,ZSmOne_07_zs_mask_i_m_31,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,32,0x0c22,ZSmOne_07_zs_c_i_m_32,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,32,0x0c22,ZSmOne_07_zs_beta_m_32,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,32,0x0c22,ZSmOne_07_zs_pass_i_m_32,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,32,0x0c22,ZSmOne_07_zs_mask_i_m_32,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,33,0x0c24,ZSmOne_07_zs_c_i_m_33,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,33,0x0c24,ZSmOne_07_zs_beta_m_33,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,33,0x0c24,ZSmOne_07_zs_pass_i_m_33,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,33,0x0c24,ZSmOne_07_zs_mask_i_m_33,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,34,0x0c26,ZSmOne_07_zs_c_i_m_34,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,34,0x0c26,ZSmOne_07_zs_beta_m_34,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,34,0x0c26,ZSmOne_07_zs_pass_i_m_34,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,34,0x0c26,ZSmOne_07_zs_mask_i_m_34,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,35,0x0c28,ZSmOne_07_zs_c_i_m_35,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,35,0x0c28,ZSmOne_07_zs_beta_m_35,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,35,0x0c28,ZSmOne_07_zs_pass_i_m_35,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,35,0x0c28,ZSmOne_07_zs_mask_i_m_35,rw,2,0,1,12,1,
ZSmOne,07,zs_c_i_m,36,0x0c2a,ZSmOne_07_zs_c_i_m_36,rw,2,15,15,0,15,
ZSmOne,07,zs_beta_m,36,0x0c2a,ZSmOne_07_zs_beta_m_36,rw,2,32,127,4,127,
ZSmOne,07,zs_pass_i_m,36,0x0c2a,ZSmOne_07_zs_pass_i_m_36,rw,2,0,1,11,1,
ZSmOne,07,zs_mask_i_m,36,0x0c2a,ZSmOne_07_zs_mask_i_m_36,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,00,0x0c2c,ZSmOne_08_zs_c_i_m_00,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,00,0x0c2c,ZSmOne_08_zs_beta_m_00,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,00,0x0c2c,ZSmOne_08_zs_pass_i_m_00,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,00,0x0c2c,ZSmOne_08_zs_mask_i_m_00,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,01,0x0c2e,ZSmOne_08_zs_c_i_m_01,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,01,0x0c2e,ZSmOne_08_zs_beta_m_01,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,01,0x0c2e,ZSmOne_08_zs_pass_i_m_01,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,01,0x0c2e,ZSmOne_08_zs_mask_i_m_01,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,02,0x0c30,ZSmOne_08_zs_c_i_m_02,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,02,0x0c30,ZSmOne_08_zs_beta_m_02,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,02,0x0c30,ZSmOne_08_zs_pass_i_m_02,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,02,0x0c30,ZSmOne_08_zs_mask_i_m_02,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,03,0x0c32,ZSmOne_08_zs_c_i_m_03,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,03,0x0c32,ZSmOne_08_zs_beta_m_03,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,03,0x0c32,ZSmOne_08_zs_pass_i_m_03,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,03,0x0c32,ZSmOne_08_zs_mask_i_m_03,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,04,0x0c34,ZSmOne_08_zs_c_i_m_04,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,04,0x0c34,ZSmOne_08_zs_beta_m_04,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,04,0x0c34,ZSmOne_08_zs_pass_i_m_04,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,04,0x0c34,ZSmOne_08_zs_mask_i_m_04,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,05,0x0c36,ZSmOne_08_zs_c_i_m_05,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,05,0x0c36,ZSmOne_08_zs_beta_m_05,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,05,0x0c36,ZSmOne_08_zs_pass_i_m_05,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,05,0x0c36,ZSmOne_08_zs_mask_i_m_05,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,06,0x0c38,ZSmOne_08_zs_c_i_m_06,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,06,0x0c38,ZSmOne_08_zs_beta_m_06,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,06,0x0c38,ZSmOne_08_zs_pass_i_m_06,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,06,0x0c38,ZSmOne_08_zs_mask_i_m_06,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,07,0x0c3a,ZSmOne_08_zs_c_i_m_07,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,07,0x0c3a,ZSmOne_08_zs_beta_m_07,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,07,0x0c3a,ZSmOne_08_zs_pass_i_m_07,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,07,0x0c3a,ZSmOne_08_zs_mask_i_m_07,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,08,0x0c3c,ZSmOne_08_zs_c_i_m_08,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,08,0x0c3c,ZSmOne_08_zs_beta_m_08,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,08,0x0c3c,ZSmOne_08_zs_pass_i_m_08,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,08,0x0c3c,ZSmOne_08_zs_mask_i_m_08,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,09,0x0c3e,ZSmOne_08_zs_c_i_m_09,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,09,0x0c3e,ZSmOne_08_zs_beta_m_09,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,09,0x0c3e,ZSmOne_08_zs_pass_i_m_09,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,09,0x0c3e,ZSmOne_08_zs_mask_i_m_09,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,10,0x0c40,ZSmOne_08_zs_c_i_m_10,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,10,0x0c40,ZSmOne_08_zs_beta_m_10,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,10,0x0c40,ZSmOne_08_zs_pass_i_m_10,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,10,0x0c40,ZSmOne_08_zs_mask_i_m_10,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,11,0x0c42,ZSmOne_08_zs_c_i_m_11,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,11,0x0c42,ZSmOne_08_zs_beta_m_11,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,11,0x0c42,ZSmOne_08_zs_pass_i_m_11,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,11,0x0c42,ZSmOne_08_zs_mask_i_m_11,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,12,0x0c44,ZSmOne_08_zs_c_i_m_12,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,12,0x0c44,ZSmOne_08_zs_beta_m_12,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,12,0x0c44,ZSmOne_08_zs_pass_i_m_12,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,12,0x0c44,ZSmOne_08_zs_mask_i_m_12,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,13,0x0c46,ZSmOne_08_zs_c_i_m_13,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,13,0x0c46,ZSmOne_08_zs_beta_m_13,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,13,0x0c46,ZSmOne_08_zs_pass_i_m_13,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,13,0x0c46,ZSmOne_08_zs_mask_i_m_13,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,14,0x0c48,ZSmOne_08_zs_c_i_m_14,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,14,0x0c48,ZSmOne_08_zs_beta_m_14,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,14,0x0c48,ZSmOne_08_zs_pass_i_m_14,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,14,0x0c48,ZSmOne_08_zs_mask_i_m_14,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,15,0x0c4a,ZSmOne_08_zs_c_i_m_15,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,15,0x0c4a,ZSmOne_08_zs_beta_m_15,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,15,0x0c4a,ZSmOne_08_zs_pass_i_m_15,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,15,0x0c4a,ZSmOne_08_zs_mask_i_m_15,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,16,0x0c4c,ZSmOne_08_zs_c_i_m_16,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,16,0x0c4c,ZSmOne_08_zs_beta_m_16,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,16,0x0c4c,ZSmOne_08_zs_pass_i_m_16,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,16,0x0c4c,ZSmOne_08_zs_mask_i_m_16,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,17,0x0c4e,ZSmOne_08_zs_c_i_m_17,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,17,0x0c4e,ZSmOne_08_zs_beta_m_17,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,17,0x0c4e,ZSmOne_08_zs_pass_i_m_17,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,17,0x0c4e,ZSmOne_08_zs_mask_i_m_17,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,18,0x0c50,ZSmOne_08_zs_c_i_m_18,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,18,0x0c50,ZSmOne_08_zs_beta_m_18,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,18,0x0c50,ZSmOne_08_zs_pass_i_m_18,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,18,0x0c50,ZSmOne_08_zs_mask_i_m_18,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,19,0x0c52,ZSmOne_08_zs_c_i_m_19,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,19,0x0c52,ZSmOne_08_zs_beta_m_19,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,19,0x0c52,ZSmOne_08_zs_pass_i_m_19,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,19,0x0c52,ZSmOne_08_zs_mask_i_m_19,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,20,0x0c54,ZSmOne_08_zs_c_i_m_20,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,20,0x0c54,ZSmOne_08_zs_beta_m_20,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,20,0x0c54,ZSmOne_08_zs_pass_i_m_20,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,20,0x0c54,ZSmOne_08_zs_mask_i_m_20,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,21,0x0c56,ZSmOne_08_zs_c_i_m_21,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,21,0x0c56,ZSmOne_08_zs_beta_m_21,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,21,0x0c56,ZSmOne_08_zs_pass_i_m_21,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,21,0x0c56,ZSmOne_08_zs_mask_i_m_21,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,22,0x0c58,ZSmOne_08_zs_c_i_m_22,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,22,0x0c58,ZSmOne_08_zs_beta_m_22,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,22,0x0c58,ZSmOne_08_zs_pass_i_m_22,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,22,0x0c58,ZSmOne_08_zs_mask_i_m_22,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,23,0x0c5a,ZSmOne_08_zs_c_i_m_23,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,23,0x0c5a,ZSmOne_08_zs_beta_m_23,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,23,0x0c5a,ZSmOne_08_zs_pass_i_m_23,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,23,0x0c5a,ZSmOne_08_zs_mask_i_m_23,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,24,0x0c5c,ZSmOne_08_zs_c_i_m_24,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,24,0x0c5c,ZSmOne_08_zs_beta_m_24,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,24,0x0c5c,ZSmOne_08_zs_pass_i_m_24,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,24,0x0c5c,ZSmOne_08_zs_mask_i_m_24,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,25,0x0c5e,ZSmOne_08_zs_c_i_m_25,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,25,0x0c5e,ZSmOne_08_zs_beta_m_25,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,25,0x0c5e,ZSmOne_08_zs_pass_i_m_25,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,25,0x0c5e,ZSmOne_08_zs_mask_i_m_25,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,26,0x0c60,ZSmOne_08_zs_c_i_m_26,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,26,0x0c60,ZSmOne_08_zs_beta_m_26,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,26,0x0c60,ZSmOne_08_zs_pass_i_m_26,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,26,0x0c60,ZSmOne_08_zs_mask_i_m_26,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,27,0x0c62,ZSmOne_08_zs_c_i_m_27,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,27,0x0c62,ZSmOne_08_zs_beta_m_27,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,27,0x0c62,ZSmOne_08_zs_pass_i_m_27,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,27,0x0c62,ZSmOne_08_zs_mask_i_m_27,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,28,0x0c64,ZSmOne_08_zs_c_i_m_28,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,28,0x0c64,ZSmOne_08_zs_beta_m_28,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,28,0x0c64,ZSmOne_08_zs_pass_i_m_28,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,28,0x0c64,ZSmOne_08_zs_mask_i_m_28,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,29,0x0c66,ZSmOne_08_zs_c_i_m_29,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,29,0x0c66,ZSmOne_08_zs_beta_m_29,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,29,0x0c66,ZSmOne_08_zs_pass_i_m_29,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,29,0x0c66,ZSmOne_08_zs_mask_i_m_29,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,30,0x0c68,ZSmOne_08_zs_c_i_m_30,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,30,0x0c68,ZSmOne_08_zs_beta_m_30,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,30,0x0c68,ZSmOne_08_zs_pass_i_m_30,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,30,0x0c68,ZSmOne_08_zs_mask_i_m_30,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,31,0x0c6a,ZSmOne_08_zs_c_i_m_31,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,31,0x0c6a,ZSmOne_08_zs_beta_m_31,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,31,0x0c6a,ZSmOne_08_zs_pass_i_m_31,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,31,0x0c6a,ZSmOne_08_zs_mask_i_m_31,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,32,0x0c6c,ZSmOne_08_zs_c_i_m_32,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,32,0x0c6c,ZSmOne_08_zs_beta_m_32,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,32,0x0c6c,ZSmOne_08_zs_pass_i_m_32,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,32,0x0c6c,ZSmOne_08_zs_mask_i_m_32,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,33,0x0c6e,ZSmOne_08_zs_c_i_m_33,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,33,0x0c6e,ZSmOne_08_zs_beta_m_33,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,33,0x0c6e,ZSmOne_08_zs_pass_i_m_33,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,33,0x0c6e,ZSmOne_08_zs_mask_i_m_33,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,34,0x0c70,ZSmOne_08_zs_c_i_m_34,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,34,0x0c70,ZSmOne_08_zs_beta_m_34,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,34,0x0c70,ZSmOne_08_zs_pass_i_m_34,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,34,0x0c70,ZSmOne_08_zs_mask_i_m_34,rw,2,0,1,12,1,
